#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
#Wed Dec 09 11:56:25 CET 2015
tweets785.xml=0,0,1;0,1,0;-1.0
tweets1049.xml=0,0,1;1,0,0;-1.0
tweets1686.xml=0,0,1;0,0,1;-1.0
tweets2520.xml=1,0,0;1,0,0;-1.0
tweets403.xml=0,1,0;1,0,0;-1.0
tweets2154.xml=0,0,1;1,0,0;-1.0
tweets532.xml=1,0,0;1,0,0;-1.0
tweets2283.xml=1,0,0;1,0,0;-1.0
tweets1304.xml=0,0,1;0,1,0;-1.0
tweets2618.xml=0,1,0;0,1,0;-1.0
tweets1433.xml=1,0,0;0,1,0;-1.0
tweets166.xml=0,0,1;1,0,0;-1.0
tweets2747.xml=0,0,1;0,0,1;-1.0
tweets295.xml=0,0,1;1,0,0;-1.0
tweets1562.xml=0,0,1;1,0,0;-1.0
tweets759.xml=0,0,1;0,0,1;-1.0
tweets1196.xml=0,0,1;0,1,0;-1.0
tweets2030.xml=0,0,1;1,0,0;-1.0
tweets1789.xml=0,0,1;1,0,0;-1.0
tweets2128.xml=0,0,1;1,0,0;-1.0
tweets506.xml=0,0,1;1,0,0;-1.0
tweets1580.xml=1,0,0;1,0,0;-1.0
tweets2257.xml=0,0,1;0,1,0;-1.0
tweets2894.xml=1,0,0;1,0,0;-1.0
tweets1072.xml=0,1,0;0,1,0;-1.0
tweets1407.xml=1,0,0;1,0,0;-1.0
tweets1536.xml=0,0,1;1,0,0;-1.0
tweets269.xml=1,0,0;1,0,0;-1.0
tweets1299.xml=0,1,0;1,0,0;-1.0
tweets2004.xml=1,0,0;1,0,0;-1.0
tweets2641.xml=1,0,0;0,0,1;-1.0
tweets2770.xml=1,0,0;0,0,1;-1.0
tweets1920.xml=1,0,0;1,0,0;-1.0
tweets653.xml=0,0,1;0,0,1;-1.0
tweets782.xml=1,0,0;0,1,0;-1.0
tweets1046.xml=0,0,1;0,1,0;-1.0
tweets2868.xml=0,0,1;1,0,0;-1.0
tweets1683.xml=0,0,1;0,0,1;-1.0
tweets400.xml=1,0,0;1,0,0;-1.0
tweets2151.xml=1,0,0;1,0,0;-1.0
tweets2280.xml=0,1,0;1,0,0;-1.0
tweets1301.xml=1,0,0;0,1,0;-1.0
tweets2615.xml=0,1,0;0,0,1;-1.0
tweets1430.xml=0,0,1;0,0,1;-1.0
tweets163.xml=0,0,1;0,1,0;-1.0
tweets2744.xml=1,0,0;0,0,1;-1.0
tweets292.xml=0,0,1;1,0,0;-1.0
tweets627.xml=0,1,0;0,1,0;-1.0
tweets1193.xml=0,0,1;0,1,0;-1.0
tweets756.xml=0,0,1;0,0,1;-1.0
tweets1657.xml=1,0,0;1,0,0;-1.0
tweets1786.xml=0,0,1;0,0,1;-1.0
tweets2125.xml=0,1,0;1,0,0;-1.0
tweets503.xml=0,0,1;1,0,0;-1.0
tweets2254.xml=0,0,1;0,1,0;-1.0
tweets2891.xml=1,0,0;1,0,0;-1.0
tweets137.xml=0,0,1;0,0,1;-1.0
tweets1404.xml=1,0,0;1,0,0;-1.0
tweets2718.xml=1,0,0;1,0,0;-1.0
tweets1533.xml=1,0,0;1,0,0;-1.0
tweets266.xml=0,1,0;0,0,1;-1.0
tweets1167.xml=0,0,1;1,0,0;-1.0
tweets1296.xml=1,0,0;0,1,0;-1.0
tweets2001.xml=0,0,1;0,0,1;-1.0
tweets650.xml=0,0,1;0,0,1;-1.0
tweets2228.xml=1,0,0;1,0,0;-1.0
tweets2865.xml=1,0,0;1,0,0;-1.0
tweets1043.xml=0,0,1;0,1,0;-1.0
tweets1680.xml=1,0,0;1,0,0;-1.0
tweets2357.xml=1,0,0;0,0,1;-1.0
tweets1507.xml=1,0,0;1,0,0;-1.0
tweets877.xml=0,0,1;0,1,0;-1.0
tweets2612.xml=1,0,0;1,0,0;-1.0
tweets160.xml=0,0,1;0,1,0;-1.0
tweets2741.xml=0,0,1;0,0,1;-1.0
tweets624.xml=0,0,1;0,1,0;-1.0
tweets1190.xml=0,0,1;0,1,0;-1.0
tweets753.xml=0,0,1;0,0,1;-1.0
tweets2839.xml=0,0,1;1,0,0;-1.0
tweets1017.xml=0,0,1;0,1,0;-1.0
tweets387.xml=0,0,1;0,0,1;-1.0
tweets1654.xml=0,0,1;1,0,0;-1.0
tweets1783.xml=1,0,0;1,0,0;-1.0
tweets2122.xml=0,0,1;1,0,0;-1.0
tweets500.xml=1,0,0;1,0,0;-1.0
tweets2251.xml=1,0,0;0,0,1;-1.0
tweets134.xml=0,0,1;0,1,0;-1.0
tweets1401.xml=1,0,0;1,0,0;-1.0
tweets2715.xml=0,0,1;0,0,1;-1.0
tweets1530.xml=0,0,1;1,0,0;-1.0
tweets263.xml=1,0,0;1,0,0;-1.0
tweets727.xml=0,1,0;0,0,1;-1.0
tweets1164.xml=0,1,0;0,1,0;-1.0
tweets2478.xml=1,0,0;1,0,0;-1.0
tweets1293.xml=0,1,0;0,0,1;-1.0
tweets1628.xml=1,0,0;1,0,0;-1.0
tweets1757.xml=0,0,1;0,1,0;-1.0
tweets2225.xml=1,0,0;1,0,0;-1.0
tweets1040.xml=0,0,1;0,0,1;-1.0
tweets2862.xml=0,0,1;1,0,0;-1.0
tweets2354.xml=1,0,0;0,1,0;-1.0
tweets108.xml=0,1,0;0,1,0;-1.0
tweets237.xml=0,1,0;0,0,1;-1.0
tweets1504.xml=0,0,1;1,0,0;-1.0
tweets2818.xml=0,0,1;0,1,0;-1.0
tweets874.xml=0,0,1;0,1,0;-1.0
tweets1138.xml=0,0,1;0,0,1;-1.0
tweets1267.xml=0,0,1;0,1,0;-1.0
tweets621.xml=0,0,1;0,1,0;-1.0
tweets750.xml=0,0,1;0,1,0;-1.0
tweets1014.xml=0,1,0;0,1,0;-1.0
tweets2836.xml=1,0,0;1,0,0;-1.0
tweets2328.xml=0,0,1;1,0,0;-1.0
tweets1651.xml=0,0,1;1,0,0;-1.0
tweets384.xml=1,0,0;1,0,0;-1.0
tweets1780.xml=0,0,1;0,0,1;-1.0
tweets848.xml=0,1,0;0,1,0;-1.0
tweets977.xml=0,0,1;0,1,0;-1.0
tweets1878.xml=0,0,1;0,0,1;-1.0
tweets131.xml=1,0,0;1,0,0;-1.0
tweets2712.xml=0,0,1;0,0,1;-1.0
tweets260.xml=1,0,0;0,0,1;-1.0
tweets724.xml=0,1,0;0,0,1;-1.0
tweets1161.xml=1,0,0;0,1,0;-1.0
tweets2475.xml=1,0,0;0,0,1;-1.0
tweets1290.xml=0,0,1;1,0,0;-1.0
tweets1625.xml=1,0,0;1,0,0;-1.0
tweets358.xml=0,0,1;1,0,0;-1.0
tweets487.xml=0,1,0;0,1,0;-1.0
tweets1754.xml=0,0,1;1,0,0;-1.0
tweets1388.xml=1,0,0;0,1,0;-1.0
tweets2222.xml=1,0,0;1,0,0;-1.0
tweets2351.xml=0,0,1;0,1,0;-1.0
tweets105.xml=1,0,0;1,0,0;-1.0
tweets234.xml=1,0,0;1,0,0;-1.0
tweets1501.xml=0,0,1;1,0,0;-1.0
tweets2815.xml=1,0,0;1,0,0;-1.0
tweets871.xml=0,0,1;0,1,0;-1.0
tweets1135.xml=0,0,1;1,0,0;-1.0
tweets2449.xml=0,0,1;0,1,0;-1.0
tweets1264.xml=1,0,0;1,0,0;-1.0
tweets2578.xml=1,0,0;1,0,0;-1.0
tweets1728.xml=1,0,0;0,0,1;-1.0
tweets2833.xml=0,1,0;0,1,0;-1.0
tweets1011.xml=1,0,0;1,0,0;-1.0
tweets381.xml=0,0,1;1,0,0;-1.0
tweets2325.xml=0,0,1;0,1,0;-1.0
tweets208.xml=1,0,0;1,0,0;-1.0
tweets845.xml=0,1,0;0,1,0;-1.0
tweets2088.xml=0,1,0;1,0,0;-1.0
tweets974.xml=0,0,1;0,1,0;-1.0
tweets1109.xml=0,0,1;1,0,0;-1.0
tweets1238.xml=1,0,0;0,1,0;-1.0
tweets1875.xml=1,0,0;0,0,1;-1.0
tweets721.xml=0,1,0;0,1,0;-1.0
tweets2472.xml=0,0,1;0,1,0;-1.0
tweets1622.xml=1,0,0;1,0,0;-1.0
tweets355.xml=1,0,0;0,1,0;-1.0
tweets1751.xml=0,0,1;0,0,1;-1.0
tweets484.xml=1,0,0;0,0,1;-1.0
tweets819.xml=0,0,1;0,0,1;-1.0
tweets948.xml=1,0,0;1,0,0;-1.0
tweets1385.xml=0,1,0;0,1,0;-1.0
tweets2699.xml=0,0,1;0,1,0;-1.0
tweets1849.xml=0,0,1;0,0,1;-1.0
tweets102.xml=1,0,0;1,0,0;-1.0
tweets1978.xml=0,1,0;0,0,1;-1.0
tweets231.xml=0,0,1;1,0,0;-1.0
tweets2812.xml=1,0,0;0,1,0;-1.0
tweets1132.xml=0,0,1;0,0,1;-1.0
tweets2446.xml=0,0,1;0,0,1;-1.0
tweets1261.xml=0,0,1;0,0,1;-1.0
tweets2575.xml=1,0,0;1,0,0;-1.0
tweets329.xml=1,0,0;1,0,0;-1.0
tweets1725.xml=0,1,0;0,0,1;-1.0
tweets458.xml=1,0,0;1,0,0;-1.0
tweets587.xml=0,0,1;1,0,0;-1.0
tweets1359.xml=0,0,1;1,0,0;-1.0
tweets1488.xml=1,0,0;1,0,0;-1.0
tweets2830.xml=0,0,1;0,0,1;-1.0
tweets2322.xml=1,0,0;1,0,0;-1.0
tweets205.xml=0,0,1;1,0,0;-1.0
tweets842.xml=0,0,1;0,1,0;-1.0
tweets2085.xml=0,0,1;1,0,0;-1.0
tweets971.xml=1,0,0;0,1,0;-1.0
tweets1106.xml=0,0,1;0,1,0;-1.0
tweets1235.xml=0,0,1;1,0,0;-1.0
tweets2549.xml=1,0,0;1,0,0;-1.0
tweets1872.xml=0,1,0;1,0,0;-1.0
tweets352.xml=1,0,0;0,0,1;-1.0
tweets481.xml=1,0,0;1,0,0;-1.0
tweets816.xml=0,0,1;0,1,0;-1.0
tweets308.xml=0,0,1;0,1,0;-1.0
tweets945.xml=0,1,0;1,0,0;-1.0
tweets2059.xml=1,0,0;1,0,0;-1.0
tweets1382.xml=0,0,1;0,0,1;-1.0
tweets2696.xml=0,0,1;0,1,0;-1.0
tweets1209.xml=0,0,1;0,1,0;-1.0
tweets1846.xml=0,0,1;1,0,0;-1.0
tweets1975.xml=0,0,1;0,0,1;-1.0
tweets2443.xml=1,0,0;1,0,0;-1.0
tweets2572.xml=0,0,1;0,1,0;-1.0
tweets326.xml=1,0,0;1,0,0;-1.0
tweets2907.xml=1,0,0;1,0,0;-1.0
tweets455.xml=0,0,1;1,0,0;-1.0
tweets1722.xml=0,0,1;1,0,0;-1.0
tweets584.xml=0,0,1;1,0,0;-1.0
tweets919.xml=0,0,1;0,1,0;-1.0
tweets1356.xml=1,0,0;1,0,0;-1.0
tweets1485.xml=1,0,0;1,0,0;-1.0
tweets2799.xml=0,0,1;1,0,0;-1.0
tweets1949.xml=0,0,1;0,0,1;-1.0
tweets202.xml=0,0,1;0,1,0;-1.0
tweets2082.xml=1,0,0;1,0,0;-1.0
tweets1103.xml=0,0,1;0,1,0;-1.0
tweets2417.xml=0,0,1;0,1,0;-1.0
tweets1232.xml=0,0,1;0,1,0;-1.0
tweets2546.xml=0,0,1;1,0,0;-1.0
tweets429.xml=0,1,0;0,0,1;-1.0
tweets558.xml=0,0,1;1,0,0;-1.0
tweets1459.xml=1,0,0;1,0,0;-1.0
tweets813.xml=0,1,0;0,1,0;-1.0
tweets305.xml=1,0,0;0,0,1;-1.0
tweets942.xml=0,0,1;0,0,1;-1.0
tweets2056.xml=0,0,1;0,1,0;-1.0
tweets2693.xml=1,0,0;1,0,0;-1.0
tweets1206.xml=0,0,1;0,0,1;-1.0
tweets1843.xml=1,0,0;1,0,0;-1.0
tweets1972.xml=0,0,1;0,0,1;-1.0
tweets1098.xml=1,0,0;1,0,0;-1.0
tweets2440.xml=0,0,1;0,1,0;-1.0
tweets323.xml=0,0,1;0,0,1;-1.0
tweets2904.xml=1,0,0;1,0,0;-1.0
tweets452.xml=1,0,0;1,0,0;-1.0
tweets581.xml=0,1,0;0,1,0;-1.0
tweets916.xml=1,0,0;0,1,0;-1.0
tweets1353.xml=1,0,0;0,0,1;-1.0
tweets2667.xml=0,0,1;0,0,1;-1.0
tweets1482.xml=1,0,0;1,0,0;-1.0
tweets2796.xml=0,1,0;0,1,0;-1.0
tweets1817.xml=1,0,0;1,0,0;-1.0
tweets679.xml=0,0,1;0,0,1;-1.0
tweets1946.xml=1,0,0;1,0,0;-1.0
tweets1100.xml=0,1,0;1,0,0;-1.0
tweets2414.xml=1,0,0;1,0,0;-1.0
tweets2543.xml=0,0,1;0,0,1;-1.0
tweets426.xml=0,0,1;0,0,1;-1.0
tweets2177.xml=0,1,0;1,0,0;-1.0
tweets555.xml=1,0,0;1,0,0;-1.0
tweets1327.xml=1,0,0;1,0,0;-1.0
tweets1456.xml=1,0,0;0,1,0;-1.0
tweets189.xml=1,0,0;1,0,0;-1.0
tweets810.xml=0,0,1;0,1,0;-1.0
tweets302.xml=0,0,1;1,0,0;-1.0
tweets2053.xml=0,0,1;0,0,1;-1.0
tweets2690.xml=0,1,0;0,1,0;-1.0
tweets1203.xml=0,0,1;1,0,0;-1.0
tweets1840.xml=0,0,1;0,0,1;-1.0
tweets2517.xml=1,0,0;0,1,0;-1.0
tweets529.xml=1,0,0;1,0,0;-1.0
tweets1095.xml=1,0,0;1,0,0;-1.0
tweets320.xml=0,0,1;0,0,1;-1.0
tweets1559.xml=1,0,0;1,0,0;-1.0
tweets2901.xml=0,0,1;1,0,0;-1.0
tweets2027.xml=1,0,0;0,1,0;-1.0
tweets1350.xml=0,0,1;0,0,1;-1.0
tweets913.xml=0,0,1;0,0,1;-1.0
tweets2664.xml=1,0,0;1,0,0;-1.0
tweets2793.xml=0,1,0;1,0,0;-1.0
tweets1814.xml=0,0,1;0,0,1;-1.0
tweets1943.xml=0,0,1;0,1,0;-1.0
tweets676.xml=0,1,0;0,1,0;-1.0
tweets1577.xml=1,0,0;1,0,0;-1.0
tweets1069.xml=0,0,1;0,1,0;-1.0
tweets2411.xml=1,0,0;0,0,1;-1.0
tweets2540.xml=1,0,0;1,0,0;-1.0
tweets423.xml=1,0,0;1,0,0;-1.0
tweets2174.xml=1,0,0;1,0,0;-1.0
tweets552.xml=0,0,1;1,0,0;-1.0
tweets1324.xml=0,0,1;1,0,0;-1.0
tweets2638.xml=0,1,0;1,0,0;-1.0
tweets186.xml=1,0,0;0,0,1;-1.0
tweets1453.xml=0,0,1;0,0,1;-1.0
tweets2767.xml=0,0,1;0,0,1;-1.0
tweets1917.xml=0,0,1;0,0,1;-1.0
tweets779.xml=0,1,0;0,0,1;-1.0
tweets2050.xml=0,0,1;0,0,1;-1.0
tweets1200.xml=0,1,0;0,1,0;-1.0
tweets2514.xml=0,0,1;0,1,0;-1.0
tweets2148.xml=0,0,1;1,0,0;-1.0
tweets526.xml=0,0,1;1,0,0;-1.0
tweets2277.xml=1,0,0;1,0,0;-1.0
tweets1092.xml=1,0,0;0,0,1;-1.0
tweets1427.xml=0,1,0;0,1,0;-1.0
tweets1556.xml=0,0,1;1,0,0;-1.0
tweets289.xml=0,0,1;1,0,0;-1.0
tweets910.xml=1,0,0;0,0,1;-1.0
tweets2024.xml=1,0,0;1,0,0;-1.0
tweets2661.xml=1,0,0;0,0,1;-1.0
tweets2790.xml=0,0,1;0,0,1;-1.0
tweets1811.xml=0,0,1;1,0,0;-1.0
tweets673.xml=0,0,1;0,0,1;-1.0
tweets1940.xml=0,0,1;0,1,0;-1.0
tweets1574.xml=0,0,1;1,0,0;-1.0
tweets2888.xml=0,0,1;1,0,0;-1.0
tweets1066.xml=1,0,0;0,1,0;-1.0
tweets420.xml=1,0,0;1,0,0;-1.0
tweets2171.xml=0,0,1;1,0,0;-1.0
tweets1321.xml=0,0,1;1,0,0;-1.0
tweets2635.xml=0,0,1;1,0,0;-1.0
tweets1450.xml=1,0,0;1,0,0;-1.0
tweets183.xml=0,0,1;0,1,0;-1.0
tweets2764.xml=1,0,0;0,0,1;-1.0
tweets647.xml=0,0,1;0,0,1;-1.0
tweets1914.xml=0,0,1;0,0,1;-1.0
tweets2398.xml=0,0,1;1,0,0;-1.0
tweets776.xml=1,0,0;0,1,0;-1.0
tweets1677.xml=1,0,0;0,0,1;-1.0
tweets2511.xml=0,1,0;0,0,1;-1.0
tweets2145.xml=0,0,1;1,0,0;-1.0
tweets523.xml=0,1,0;1,0,0;-1.0
tweets2274.xml=0,0,1;1,0,0;-1.0
tweets2609.xml=0,0,1;0,0,1;-1.0
tweets1424.xml=0,0,1;0,0,1;-1.0
tweets157.xml=0,0,1;0,1,0;-1.0
tweets2738.xml=0,0,1;0,0,1;-1.0
tweets1553.xml=1,0,0;1,0,0;-1.0
tweets286.xml=1,0,0;0,0,1;-1.0
tweets1187.xml=1,0,0;0,0,1;-1.0
tweets2021.xml=1,0,0;0,1,0;-1.0
tweets670.xml=0,0,1;0,0,1;-1.0
tweets2119.xml=0,0,1;1,0,0;-1.0
tweets2248.xml=1,0,0;1,0,0;-1.0
tweets1571.xml=0,0,1;1,0,0;-1.0
tweets1063.xml=0,0,1;0,1,0;-1.0
tweets2885.xml=1,0,0;1,0,0;-1.0
tweets2377.xml=0,0,1;1,0,0;-1.0
tweets1527.xml=1,0,0;1,0,0;-1.0
tweets897.xml=0,0,1;0,1,0;-1.0
tweets2632.xml=1,0,0;1,0,0;-1.0
tweets180.xml=0,0,1;0,0,1;-1.0
tweets2761.xml=1,0,0;0,0,1;-1.0
tweets1911.xml=1,0,0;1,0,0;-1.0
tweets644.xml=1,0,0;0,0,1;-1.0
tweets2395.xml=0,0,1;0,0,1;-1.0
tweets773.xml=1,0,0;0,1,0;-1.0
tweets2859.xml=1,0,0;1,0,0;-1.0
tweets1037.xml=1,0,0;0,1,0;-1.0
tweets1674.xml=1,0,0;1,0,0;-1.0
tweets2142.xml=0,0,1;1,0,0;-1.0
tweets520.xml=0,0,1;1,0,0;-1.0
tweets2271.xml=0,0,1;1,0,0;-1.0
tweets2606.xml=0,0,1;0,0,1;-1.0
tweets1421.xml=0,1,0;0,0,1;-1.0
tweets154.xml=0,0,1;1,0,0;-1.0
tweets2735.xml=0,0,1;0,0,1;-1.0
tweets1550.xml=1,0,0;1,0,0;-1.0
tweets283.xml=0,0,1;1,0,0;-1.0
tweets618.xml=0,0,1;0,1,0;-1.0
tweets747.xml=0,1,0;0,0,1;-1.0
tweets1184.xml=0,0,1;0,1,0;-1.0
tweets2498.xml=0,0,1;0,0,1;-1.0
tweets1648.xml=1,0,0;0,1,0;-1.0
tweets1777.xml=0,0,1;0,0,1;-1.0
tweets2116.xml=0,0,1;1,0,0;-1.0
tweets2245.xml=1,0,0;0,0,1;-1.0
tweets1060.xml=0,0,1;1,0,0;-1.0
tweets2882.xml=0,0,1;1,0,0;-1.0
tweets2374.xml=1,0,0;1,0,0;-1.0
tweets128.xml=1,0,0;1,0,0;-1.0
tweets2709.xml=0,0,1;0,0,1;-1.0
tweets257.xml=0,0,1;0,0,1;-1.0
tweets1524.xml=1,0,0;1,0,0;-1.0
tweets894.xml=1,0,0;0,1,0;-1.0
tweets1158.xml=0,0,1;0,1,0;-1.0
tweets1287.xml=0,1,0;0,1,0;-1.0
tweets641.xml=1,0,0;0,0,1;-1.0
tweets2392.xml=1,0,0;0,1,0;-1.0
tweets770.xml=0,0,1;0,0,1;-1.0
tweets2219.xml=0,0,1;0,1,0;-1.0
tweets2856.xml=0,0,1;1,0,0;-1.0
tweets1034.xml=0,0,1;0,1,0;-1.0
tweets2348.xml=1,0,0;0,0,1;-1.0
tweets1671.xml=0,0,1;1,0,0;-1.0
tweets868.xml=0,0,1;0,0,1;-1.0
tweets997.xml=1,0,0;0,0,1;-1.0
tweets1898.xml=0,0,1;1,0,0;-1.0
tweets2603.xml=0,0,1;0,0,1;-1.0
tweets151.xml=0,0,1;0,1,0;-1.0
tweets2732.xml=0,0,1;1,0,0;-1.0
tweets280.xml=0,1,0;1,0,0;-1.0
tweets615.xml=0,0,1;0,1,0;-1.0
tweets744.xml=1,0,0;0,0,1;-1.0
tweets1181.xml=0,0,1;0,1,0;-1.0
tweets2495.xml=0,0,1;0,0,1;-1.0
tweets1008.xml=0,0,1;0,1,0;-1.0
tweets1645.xml=1,0,0;1,0,0;-1.0
tweets378.xml=0,0,1;0,0,1;-1.0
tweets1774.xml=1,0,0;1,0,0;-1.0
tweets2113.xml=0,0,1;1,0,0;-1.0
tweets2242.xml=1,0,0;1,0,0;-1.0
tweets2371.xml=0,0,1;0,0,1;-1.0
tweets125.xml=1,0,0;1,0,0;-1.0
tweets2706.xml=1,0,0;1,0,0;-1.0
tweets1521.xml=1,0,0;1,0,0;-1.0
tweets254.xml=0,1,0;0,1,0;-1.0
tweets891.xml=0,0,1;0,1,0;-1.0
tweets718.xml=0,0,1;0,1,0;-1.0
tweets1155.xml=1,0,0;1,0,0;-1.0
tweets2469.xml=1,0,0;1,0,0;-1.0
tweets1284.xml=1,0,0;1,0,0;-1.0
tweets2598.xml=1,0,0;0,1,0;-1.0
tweets1619.xml=0,0,1;1,0,0;-1.0
tweets1748.xml=0,1,0;0,1,0;-1.0
tweets2216.xml=0,0,1;0,1,0;-1.0
tweets1031.xml=0,0,1;0,1,0;-1.0
tweets2853.xml=0,0,1;1,0,0;-1.0
tweets2345.xml=0,0,1;0,1,0;-1.0
tweets228.xml=0,0,1;0,0,1;-1.0
tweets865.xml=1,0,0;0,1,0;-1.0
tweets2809.xml=0,0,1;0,1,0;-1.0
tweets994.xml=0,0,1;0,0,1;-1.0
tweets1129.xml=0,1,0;1,0,0;-1.0
tweets1258.xml=0,0,1;0,1,0;-1.0
tweets1895.xml=0,1,0;0,1,0;-1.0
tweets2600.xml=1,0,0;1,0,0;-1.0
tweets612.xml=0,0,1;1,0,0;-1.0
tweets741.xml=0,0,1;0,1,0;-1.0
tweets2492.xml=1,0,0;1,0,0;-1.0
tweets1005.xml=0,1,0;0,1,0;-1.0
tweets375.xml=0,1,0;0,1,0;-1.0
tweets2319.xml=1,0,0;1,0,0;-1.0
tweets1642.xml=0,0,1;1,0,0;-1.0
tweets1771.xml=0,0,1;1,0,0;-1.0
tweets839.xml=0,0,1;0,0,1;-1.0
tweets2110.xml=0,0,1;1,0,0;-1.0
tweets968.xml=0,0,1;0,1,0;-1.0
tweets1869.xml=0,0,1;0,0,1;-1.0
tweets122.xml=0,1,0;0,1,0;-1.0
tweets2703.xml=0,0,1;1,0,0;-1.0
tweets1998.xml=1,0,0;1,0,0;-1.0
tweets251.xml=0,0,1;0,0,1;-1.0
tweets715.xml=0,1,0;0,1,0;-1.0
tweets1152.xml=0,0,1;0,0,1;-1.0
tweets2466.xml=1,0,0;1,0,0;-1.0
tweets1281.xml=0,0,1;0,1,0;-1.0
tweets2595.xml=0,0,1;1,0,0;-1.0
tweets1616.xml=0,0,1;0,0,1;-1.0
tweets349.xml=1,0,0;0,1,0;-1.0
tweets1745.xml=1,0,0;0,0,1;-1.0
tweets478.xml=1,0,0;1,0,0;-1.0
tweets1379.xml=0,0,1;0,1,0;-1.0
tweets2213.xml=0,1,0;0,0,1;-1.0
tweets2850.xml=0,0,1;1,0,0;-1.0
tweets2342.xml=0,0,1;1,0,0;-1.0
tweets225.xml=1,0,0;0,0,1;-1.0
tweets862.xml=0,1,0;0,1,0;-1.0
tweets2806.xml=0,0,1;0,0,1;-1.0
tweets991.xml=0,0,1;0,0,1;-1.0
tweets1126.xml=0,0,1;0,1,0;-1.0
tweets1255.xml=0,1,0;0,1,0;-1.0
tweets2569.xml=0,0,1;1,0,0;-1.0
tweets1892.xml=0,0,1;0,1,0;-1.0
tweets1719.xml=1,0,0;1,0,0;-1.0
tweets1002.xml=0,0,1;0,1,0;-1.0
tweets372.xml=0,0,1;1,0,0;-1.0
tweets2316.xml=1,0,0;0,0,1;-1.0
tweets836.xml=0,0,1;0,0,1;-1.0
tweets2079.xml=0,1,0;0,1,0;-1.0
tweets965.xml=0,1,0;0,0,1;-1.0
tweets1229.xml=0,0,1;0,1,0;-1.0
tweets1866.xml=0,0,1;0,0,1;-1.0
tweets2700.xml=0,0,1;1,0,0;-1.0
tweets1995.xml=0,0,1;1,0,0;-1.0
tweets712.xml=0,0,1;0,0,1;-1.0
tweets2463.xml=0,1,0;0,1,0;-1.0
tweets2592.xml=1,0,0;0,1,0;-1.0
tweets1613.xml=1,0,0;1,0,0;-1.0
tweets346.xml=0,0,1;1,0,0;-1.0
tweets475.xml=1,0,0;1,0,0;-1.0
tweets1742.xml=1,0,0;0,0,1;-1.0
tweets1376.xml=0,0,1;0,1,0;-1.0
tweets939.xml=0,0,1;0,1,0;-1.0
tweets2210.xml=0,0,1;0,1,0;-1.0
tweets1969.xml=0,0,1;0,0,1;-1.0
tweets222.xml=1,0,0;1,0,0;-1.0
tweets2803.xml=1,0,0;0,1,0;-1.0
tweets1123.xml=0,1,0;1,0,0;-1.0
tweets2437.xml=0,0,1;0,0,1;-1.0
tweets1252.xml=1,0,0;1,0,0;-1.0
tweets2566.xml=1,0,0;1,0,0;-1.0
tweets1716.xml=1,0,0;0,1,0;-1.0
tweets449.xml=0,0,1;0,0,1;-1.0
tweets578.xml=1,0,0;1,0,0;-1.0
tweets1479.xml=0,0,1;1,0,0;-1.0
tweets2313.xml=0,1,0;1,0,0;-1.0
tweets833.xml=0,0,1;0,1,0;-1.0
tweets962.xml=0,0,1;0,0,1;-1.0
tweets2076.xml=1,0,0;0,1,0;-1.0
tweets1226.xml=1,0,0;0,1,0;-1.0
tweets1863.xml=0,0,1;0,0,1;-1.0
tweets1992.xml=0,0,1;0,0,1;-1.0
tweets2460.xml=1,0,0;1,0,0;-1.0
tweets1610.xml=0,1,0;0,1,0;-1.0
tweets343.xml=0,0,1;1,0,0;-1.0
tweets472.xml=1,0,0;1,0,0;-1.0
tweets807.xml=0,0,1;0,0,1;-1.0
tweets1373.xml=0,1,0;0,1,0;-1.0
tweets936.xml=1,0,0;0,1,0;-1.0
tweets2687.xml=0,0,1;1,0,0;-1.0
tweets1837.xml=0,1,0;0,1,0;-1.0
tweets1966.xml=0,0,1;0,1,0;-1.0
tweets699.xml=1,0,0;0,1,0;-1.0
tweets2800.xml=0,0,1;1,0,0;-1.0
tweets1120.xml=0,0,1;0,1,0;-1.0
tweets2434.xml=0,0,1;0,0,1;-1.0
tweets2563.xml=0,0,1;1,0,0;-1.0
tweets1713.xml=0,0,1;0,0,1;-1.0
tweets446.xml=1,0,0;1,0,0;-1.0
tweets2197.xml=0,1,0;1,0,0;-1.0
tweets575.xml=1,0,0;1,0,0;-1.0
tweets1347.xml=0,0,1;0,0,1;-1.0
tweets1476.xml=0,1,0;1,0,0;-1.0
tweets2310.xml=0,0,1;1,0,0;-1.0
tweets830.xml=0,0,1;0,0,1;-1.0
tweets2073.xml=0,1,0;0,1,0;-1.0
tweets2408.xml=0,0,1;0,0,1;-1.0
tweets1223.xml=1,0,0;0,1,0;-1.0
tweets2537.xml=0,0,1;1,0,0;-1.0
tweets1860.xml=1,0,0;1,0,0;-1.0
tweets549.xml=0,0,1;1,0,0;-1.0
tweets340.xml=0,0,1;0,0,1;-1.0
tweets804.xml=0,1,0;0,1,0;-1.0
tweets933.xml=0,0,1;0,1,0;-1.0
tweets2047.xml=0,1,0;1,0,0;-1.0
tweets1370.xml=0,0,1;0,0,1;-1.0
tweets2684.xml=0,0,1;0,0,1;-1.0
tweets1834.xml=1,0,0;1,0,0;-1.0
tweets1963.xml=0,0,1;0,1,0;-1.0
tweets696.xml=0,0,1;0,0,1;-1.0
tweets1597.xml=1,0,0;1,0,0;-1.0
tweets1089.xml=0,0,1;0,1,0;-1.0
