#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR
#Tue Dec 22 11:33:27 CET 2015
tweets1069.xml=1,0;0,1;-1.0
tweets1122.xml=1,0;1,0;-1.0
tweets1642.xml=1,0;1,0;-1.0
tweets1583.xml=0,1;1,0;-1.0
tweets1333.xml=1,0;1,0;-1.0
tweets1603.xml=1,0;1,0;-1.0
tweets1076.xml=0,1;0,1;-1.0
tweets1590.xml=1,0;1,0;-1.0
tweets1287.xml=1,0;0,1;-1.0
tweets1340.xml=0,1;0,1;-1.0
tweets1037.xml=1,0;0,1;-1.0
tweets1557.xml=1,0;1,0;-1.0
tweets1498.xml=1,0;1,0;-1.0
tweets1610.xml=0,1;0,1;-1.0
tweets1083.xml=1,0;0,1;-1.0
tweets1248.xml=1,0;1,0;-1.0
tweets1189.xml=1,0;0,1;-1.0
tweets1301.xml=1,0;0,1;-1.0
tweets1518.xml=1,0;1,0;-1.0
tweets1459.xml=1,0;1,0;-1.0
tweets1294.xml=1,0;1,0;-1.0
tweets1044.xml=1,0;0,1;-1.0
tweets1209.xml=1,0;0,1;-1.0
tweets1564.xml=1,0;1,0;-1.0
tweets1090.xml=1,0;0,1;-1.0
tweets1255.xml=0,1;0,1;-1.0
tweets1196.xml=1,0;0,1;-1.0
tweets1525.xml=1,0;1,0;-1.0
tweets1466.xml=1,0;0,1;-1.0
tweets1216.xml=1,0;1,0;-1.0
tweets1051.xml=1,0;0,1;-1.0
tweets1157.xml=1,0;1,0;-1.0
tweets1427.xml=0,1;0,1;-1.0
tweets1262.xml=1,0;1,0;-1.0
tweets1368.xml=1,0;1,0;-1.0
