#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
#Mon Dec 28 12:15:13 CET 2015
tweets2469.xml=1,0,0;1,0,0;-1.0
tweets2574.xml=1,0,0;1,0,0;-1.0
tweets2739.xml=1,0,0;0,1,0;-1.0
tweets2324.xml=1,0,0;1,0,0;-1.0
tweets2785.xml=1,0,0;1,0,0;-1.0
tweets2370.xml=1,0,0;1,0,0;-1.0
tweets2535.xml=1,0,0;1,0,0;-1.0
tweets2476.xml=1,0,0;1,0,0;-1.0
tweets2805.xml=0,1,0;0,1,0;-1.0
tweets2581.xml=1,0,0;1,0,0;-1.0
tweets2746.xml=1,0,0;0,0,1;-1.0
tweets2687.xml=0,0,1;1,0,0;-1.0
tweets2331.xml=0,0,1;0,0,1;-1.0
tweets2437.xml=0,0,1;0,0,1;-1.0
tweets2792.xml=0,1,0;0,1,0;-1.0
tweets2898.xml=1,0,0;1,0,0;-1.0
tweets2542.xml=1,0,0;1,0,0;-1.0
tweets2707.xml=0,0,1;0,0,1;-1.0
tweets2648.xml=0,0,1;0,0,1;-1.0
tweets2483.xml=1,0,0;1,0,0;-1.0
tweets2812.xml=0,0,1;0,1,0;-1.0
tweets2753.xml=0,1,0;0,0,1;-1.0
tweets2694.xml=0,0,1;0,0,1;-1.0
tweets2859.xml=1,0,0;1,0,0;-1.0
tweets2503.xml=0,0,1;0,1,0;-1.0
tweets2444.xml=1,0,0;0,0,1;-1.0
tweets2609.xml=1,0,0;0,0,1;-1.0
tweets2385.xml=0,1,0;0,0,1;-1.0
tweets2714.xml=1,0,0;0,0,1;-1.0
tweets2655.xml=1,0,0;1,0,0;-1.0
tweets2490.xml=1,0,0;0,0,1;-1.0
tweets2405.xml=1,0,0;1,0,0;-1.0
tweets2760.xml=0,0,1;0,0,1;-1.0
tweets2866.xml=0,0,1;1,0,0;-1.0
tweets2510.xml=1,0,0;0,1,0;-1.0
tweets2451.xml=1,0,0;1,0,0;-1.0
tweets2616.xml=0,0,1;1,0,0;-1.0
tweets2392.xml=0,1,0;0,1,0;-1.0
tweets2721.xml=1,0,0;1,0,0;-1.0
tweets2662.xml=0,0,1;0,0,1;-1.0
tweets2359.xml=1,0,0;1,0,0;-1.0
tweets2412.xml=1,0,0;1,0,0;-1.0
tweets2873.xml=1,0,0;1,0,0;-1.0
tweets2623.xml=1,0,0;0,0,1;-1.0
tweets2834.xml=1,0,0;0,0,1;-1.0
tweets2366.xml=0,0,1;1,0,0;-1.0
tweets2880.xml=1,0,0;1,0,0;-1.0
tweets2577.xml=0,1,0;0,1,0;-1.0
tweets2630.xml=1,0,0;1,0,0;-1.0
tweets2327.xml=1,0,0;1,0,0;-1.0
tweets2788.xml=1,0,0;1,0,0;-1.0
tweets2900.xml=1,0,0;1,0,0;-1.0
tweets2841.xml=1,0,0;1,0,0;-1.0
tweets2373.xml=1,0,0;1,0,0;-1.0
tweets2538.xml=1,0,0;1,0,0;-1.0
tweets2479.xml=1,0,0;1,0,0;-1.0
tweets2808.xml=1,0,0;0,0,1;-1.0
tweets2584.xml=1,0,0;1,0,0;-1.0
tweets2749.xml=1,0,0;1,0,0;-1.0
tweets2334.xml=1,0,0;0,1,0;-1.0
tweets2795.xml=0,0,1;0,0,1;-1.0
tweets2545.xml=1,0,0;1,0,0;-1.0
tweets2486.xml=0,0,1;1,0,0;-1.0
tweets2815.xml=1,0,0;1,0,0;-1.0
tweets2591.xml=1,0,0;1,0,0;-1.0
tweets2756.xml=1,0,0;1,0,0;-1.0
tweets2697.xml=0,0,1;0,1,0;-1.0
tweets2341.xml=0,1,0;0,1,0;-1.0
tweets2506.xml=0,1,0;0,0,1;-1.0
tweets2447.xml=0,0,1;1,0,0;-1.0
tweets2388.xml=1,0,0;0,0,1;-1.0
